locus,erv.assigned
RETROSEQ_chrLGE22:2766412-2766512,cPa109
RETROSEQ_chrLGE22:2766555-2766675,cPa109
RETROSEQ_chrLGE22:2843391-2843491,EqFV_NC002201
RETROSEQ_chrLGE22:2851432-2851623,cPa224
RETROSEQ_chrLGE22:2889686-2889786,cPa224
RETROSEQ_chrLGE22:2889845-2890054,cPa224
RETROSEQ_chrLGE22:2899933-2900127,cPa486
RETROSEQ_chrLGE22:2907202-2907302,cPa224
RETROSEQ_chrLGE22:2971959-2972059,MDEV_AF053745
RETROSEQ_chrLGE22:3034605-3034705,cPa163
RETROSEQ_chrLGE22:3116964-3117064,cPa163
RETROSEQ_chrLGE22:333879-333979,cPa196
RETROSEQ_chrLGE22:38698-38798,cPa152
RETROSEQ_chrLGE22:407506-407606,cPa199
RETROSEQ_chrLGE22:42297-42405,cPa505
RETROSEQ_chrLGE22:42868-42968,cPa201
RETROSEQ_chrLGE22:43017-43117,cPa505
RETROSEQ_chrLGE22:43400-43628,cPa505
RETROSEQ_chrLGE22:4648-4797,cPa194
RETROSEQ_chrLGE22:47665-47765,cPa34
RETROSEQ_chrLGE22:4811-4911,cPa308|cPa452
RETROSEQ_chrLGE22:483609-483709,cPa194
RETROSEQ_chrLGE22:60412-60512,cPa333
RETROSEQ_chrLGE22:605046-605153,cPa140
RETROSEQ_chrLGE22:60974-61118,cPa50
RETROSEQ_chrLGE22:61677-61777,cPa333
RETROSEQ_chrLGE22:62058-62221,cPa333
RETROSEQ_chrLGE22:62228-62328,cPa333
RETROSEQ_chrLGE22:62490-62658,cPa333
RETROSEQ_chrLGE22:6339-6439,cPa583
RETROSEQ_chrLGE22:634987-635087,MLV_Xmv43
RETROSEQ_chrLGE22:63534-63634,cPa50
RETROSEQ_chrLGE22:64573-64673,cPa50
RETROSEQ_chrLGE22:6501-6812,cPa583
RETROSEQ_chrLGE22:65376-65476,cPa333
RETROSEQ_chrLGE22:657979-658079,cPa140
RETROSEQ_chrLGE22:66141-66301,cPa333
RETROSEQ_chrLGE22:691542-692020,cPa194
RETROSEQ_chrLGE22:766912-767012,cPa486
RETROSEQ_chrLGE22:805683-805783,cPa446
RETROSEQ_chrLGE22:83187-83287,cPa177
RETROSEQ_chrLGE22:83307-83447,cPa177
RETROSEQ_chrLGE22:963803-964079,cPa194
RETROSEQ_chrLGE22:964082-964250,cPa194
RETROSEQ_chrLGE22:969364-969486,cPa486
RETROSEQ_chrLGE22:9760-9904,cPa227
RETROSEQ_chrLGE22:991545-992039,cPa194
RETROSEQ_chrZ:10020387-10020487,cPa452
RETROSEQ_chrZ:10043605-10043705,cPa142
RETROSEQ_chrZ:10105673-10105773,cPa248|cPa395
RETROSEQ_chrZ:10138968-10139068,cPa308
RETROSEQ_chrZ:10267094-10267194,cPa130
RETROSEQ_chrZ:10271121-10271282,cPa101
RETROSEQ_chrZ:1034875-1035042,cPa140
RETROSEQ_chrZ:1043699-1043855,cPa363
RETROSEQ_chrZ:1043865-1044268,cPa363
RETROSEQ_chrZ:10447011-10447111,cPa248
RETROSEQ_chrZ:10468787-10468887,cPa140
RETROSEQ_chrZ:10475803-10475903,cPa452
RETROSEQ_chrZ:10508385-10508485,cPa140
RETROSEQ_chrZ:10508523-10508654,cPa140
RETROSEQ_chrZ:10574886-10575104,cPa492
RETROSEQ_chrZ:10611566-10611666,cPa452
RETROSEQ_chrZ:10630992-10631092,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:10684773-10684934,cPa443
RETROSEQ_chrZ:10688547-10688647,cPa224
RETROSEQ_chrZ:10691940-10692043,cPa140
RETROSEQ_chrZ:10747413-10747520,cPa381
RETROSEQ_chrZ:10778222-10778405,cPa443|cPa71
RETROSEQ_chrZ:10778469-10778569,cPa452
RETROSEQ_chrZ:10779295-10779457,cPa379|cPa443|cPa446
RETROSEQ_chrZ:10780285-10780423,cPa16
RETROSEQ_chrZ:10780428-10780667,cPa452
RETROSEQ_chrZ:10805350-10805569,cPa452
RETROSEQ_chrZ:10816245-10816345,cPa452
RETROSEQ_chrZ:10867665-10867838,cPa529
RETROSEQ_chrZ:10873195-10873295,cPa358
RETROSEQ_chrZ:10912270-10912370,cPa140
RETROSEQ_chrZ:10913827-10914061,cPa452
RETROSEQ_chrZ:10916669-10916922,cPa157
RETROSEQ_chrZ:10920071-10920320,cPa140
RETROSEQ_chrZ:10965721-10965875,cPa313
RETROSEQ_chrZ:10971769-10971920,cPa152
RETROSEQ_chrZ:10978662-10978762,cPa357
RETROSEQ_chrZ:10979063-10979163,cPa357
RETROSEQ_chrZ:10979719-10979905,cPa140
RETROSEQ_chrZ:10989080-10989517,cPa247
RETROSEQ_chrZ:10989840-10989940,cPa247|cPa61
RETROSEQ_chrZ:11026587-11026896,cPa363
RETROSEQ_chrZ:11026976-11027076,cPa452
RETROSEQ_chrZ:11027079-11027179,cPa452
RETROSEQ_chrZ:11061-11219,cPa140
RETROSEQ_chrZ:11178629-11178729,cPa452
RETROSEQ_chrZ:11179330-11179494,cPa452
RETROSEQ_chrZ:1124840-1125283,cPa140
RETROSEQ_chrZ:1133681-1133982,cPa194
RETROSEQ_chrZ:1134127-1134227,cPa194
RETROSEQ_chrZ:1143359-1143459,cPa194
RETROSEQ_chrZ:1143475-1143587,cPa194
RETROSEQ_chrZ:11463218-11463337,cPa452
RETROSEQ_chrZ:11509376-11509476,cPa391
RETROSEQ_chrZ:11515344-11515444,cPa163
RETROSEQ_chrZ:11618851-11618988,cPa363
RETROSEQ_chrZ:1162272-1162383,cPa140
RETROSEQ_chrZ:11674648-11674849,cPa248
RETROSEQ_chrZ:11832895-11833123,cPa452
RETROSEQ_chrZ:11843681-11843781,KoRV_AF151794
RETROSEQ_chrZ:11851995-11852107,cPa140
RETROSEQ_chrZ:11895687-11895787,cPa220
RETROSEQ_chrZ:11925049-11925159,cPa452
RETROSEQ_chrZ:12129994-12130102,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:12130141-12130241,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:12154021-12154121,cPa224
RETROSEQ_chrZ:12169781-12169881,cPa308
RETROSEQ_chrZ:12245328-12245428,cPa452
RETROSEQ_chrZ:12245823-12246163,cPa264
RETROSEQ_chrZ:1231205-1231767,cPa308
RETROSEQ_chrZ:12325963-12326063,cPa201
RETROSEQ_chrZ:12330908-12331160,cPa505
RETROSEQ_chrZ:12352173-12352313,cPa224
RETROSEQ_chrZ:12353288-12353388,cPa543
RETROSEQ_chrZ:12384467-12384567,cPa529
RETROSEQ_chrZ:12390153-12390253,cPa257
RETROSEQ_chrZ:12390347-12390450,cPa257
RETROSEQ_chrZ:1239900-1240073,cPa452
RETROSEQ_chrZ:1240154-1240285,cPa16
RETROSEQ_chrZ:1240973-1241073,cPa379
RETROSEQ_chrZ:1241213-1241337,cPa327|cPa446
RETROSEQ_chrZ:12427727-12427990,cPa479
RETROSEQ_chrZ:12433920-12434116,cPa246
RETROSEQ_chrZ:12435361-12435461,cPa302
RETROSEQ_chrZ:12435492-12435592,cPa150
RETROSEQ_chrZ:124465-124565,cPa332
RETROSEQ_chrZ:1246909-1247009,S71_repbase_HERVS71_LTR6A
RETROSEQ_chrZ:1247511-1247611,cPa381
RETROSEQ_chrZ:12488279-12488395,cPa127
RETROSEQ_chrZ:1249753-1249853,cPa183
RETROSEQ_chrZ:1250054-1250154,cPa446
RETROSEQ_chrZ:1250159-1250370,cPa446
RETROSEQ_chrZ:1257053-1257167,cPa450|cPa542
RETROSEQ_chrZ:1257210-1257441,cPa450
RETROSEQ_chrZ:1257500-1257600,cPa450
RETROSEQ_chrZ:1257762-1258046,cPa450
RETROSEQ_chrZ:12585476-12585586,cPa358
RETROSEQ_chrZ:12585595-12585831,cPa583
RETROSEQ_chrZ:12613515-12613828,cPa127
RETROSEQ_chrZ:1264678-1264989,cPa248
RETROSEQ_chrZ:1269159-1269487,cPa140
RETROSEQ_chrZ:1269493-1269593,cPa140
RETROSEQ_chrZ:12736245-12736345,cPa290
RETROSEQ_chrZ:12736388-12736572,cPa540
RETROSEQ_chrZ:1273933-1274050,cPa248
RETROSEQ_chrZ:1274128-1274270,cPa248
RETROSEQ_chrZ:12747331-12747516,cPa104
RETROSEQ_chrZ:1278862-1278974,cPa140
RETROSEQ_chrZ:12904030-12904130,cPa201
RETROSEQ_chrZ:12912798-12912898,cPa257
RETROSEQ_chrZ:12922090-12922190,cPa402
RETROSEQ_chrZ:1293786-1293886,cPa109
RETROSEQ_chrZ:12954506-12954619,cPa452
RETROSEQ_chrZ:12954636-12954736,cPa452
RETROSEQ_chrZ:1295732-1295832,cPa353
RETROSEQ_chrZ:13079064-13079164,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:13079224-13079324,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:13085189-13085295,cPa357
RETROSEQ_chrZ:1316169-1316269,cPa381
RETROSEQ_chrZ:1316281-1316400,cPa381
RETROSEQ_chrZ:13177367-13177467,cPa101
RETROSEQ_chrZ:13190358-13190458,BFV_NC001831
RETROSEQ_chrZ:13204164-13204264,cPa290
RETROSEQ_chrZ:13230265-13230365,CAEV_NC001463
RETROSEQ_chrZ:1333664-1333764,cPa443
RETROSEQ_chrZ:1339628-1339728,HTLV1_NC001436
RETROSEQ_chrZ:1340368-1340468,cPa260
RETROSEQ_chrZ:1348429-1348573,cPa530
RETROSEQ_chrZ:13501409-13501561,cPa463
RETROSEQ_chrZ:13536978-13537078,cPa127
RETROSEQ_chrZ:13539454-13539554,cPa542
RETROSEQ_chrZ:13622577-13622705,cPa220
RETROSEQ_chrZ:13632026-13632126,cPa529
RETROSEQ_chrZ:13635552-13635652,cPa515
RETROSEQ_chrZ:13635678-13635861,cPa540
RETROSEQ_chrZ:13659664-13659931,cPa241
RETROSEQ_chrZ:13677275-13677395,cPa482
RETROSEQ_chrZ:1371223-1371323,PERV_AJ293656
RETROSEQ_chrZ:1371330-1371430,PERV_AJ293656
RETROSEQ_chrZ:13797256-13797356,cPa248
RETROSEQ_chrZ:13805305-13805405,cPa140
RETROSEQ_chrZ:13913147-13913247,cPa127
RETROSEQ_chrZ:13990241-13990341,cPa228
RETROSEQ_chrZ:14141765-14141865,cPa358
RETROSEQ_chrZ:14146595-14146695,cPa363
RETROSEQ_chrZ:1417909-1418009,VISNA_S55323
RETROSEQ_chrZ:14182401-14182501,cPa150
RETROSEQ_chrZ:14195139-14195262,cPa545
RETROSEQ_chrZ:14207290-14207390,cPa34
RETROSEQ_chrZ:14208450-14208692,cPa34
RETROSEQ_chrZ:14218440-14218540,cPa391
RETROSEQ_chrZ:14237463-14237570,cPa529
RETROSEQ_chrZ:14250589-14250689,cPa140
RETROSEQ_chrZ:1425219-1425421,PERV_AJ293656
RETROSEQ_chrZ:1425912-1426012,PERV_AJ293656
RETROSEQ_chrZ:1426043-1426183,PERV_AJ293656
RETROSEQ_chrZ:14286555-14286655,cPa14
RETROSEQ_chrZ:14294552-14294653,cPa150
RETROSEQ_chrZ:1429950-1430161,cPa302
RETROSEQ_chrZ:14309856-14309956,cPa391
RETROSEQ_chrZ:1433184-1433480,cPa381
RETROSEQ_chrZ:14382612-14382714,cPa157
RETROSEQ_chrZ:14396477-14396599,cPa515
RETROSEQ_chrZ:14397407-14397838,cPa583
RETROSEQ_chrZ:14398466-14398662,cPa452
RETROSEQ_chrZ:14399615-14399782,cPa101
RETROSEQ_chrZ:14436465-14436595,cPa542
RETROSEQ_chrZ:14454504-14454604,cPa452
RETROSEQ_chrZ:14530098-14530204,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:1454342-1454630,cPa472
RETROSEQ_chrZ:14545272-14545372,cPa529
RETROSEQ_chrZ:14559126-14559238,cPa529
RETROSEQ_chrZ:14573658-14573927,cPa555
RETROSEQ_chrZ:1460232-1460332,cPa140
RETROSEQ_chrZ:14614072-14614172,cPa104
RETROSEQ_chrZ:14650768-14650990,cPa529
RETROSEQ_chrZ:14651040-14651140,cPa247
RETROSEQ_chrZ:14660843-14660943,cPa16
RETROSEQ_chrZ:14660957-14661111,cPa452
RETROSEQ_chrZ:14708912-14709028,cPa201
RETROSEQ_chrZ:14731403-14731557,cPa201
RETROSEQ_chrZ:14731608-14731708,cPa201
RETROSEQ_chrZ:14767860-14767982,cPa248
RETROSEQ_chrZ:14785135-14785235,cPa257
RETROSEQ_chrZ:1482316-1482416,cPa333
RETROSEQ_chrZ:14851314-14851414,cPa220
RETROSEQ_chrZ:14854441-14854541,cPa127
RETROSEQ_chrZ:14886418-14886533,cPa140
RETROSEQ_chrZ:14902682-14903079,cPa452
RETROSEQ_chrZ:14936825-14936925,cPa15
RETROSEQ_chrZ:14937956-14938202,cPa264
RETROSEQ_chrZ:15022224-15022427,cPa220
RETROSEQ_chrZ:15043516-15043627,cPa140
RETROSEQ_chrZ:15051206-15051325,cPa163
RETROSEQ_chrZ:15089180-15089471,cPa199
RETROSEQ_chrZ:1510389-1510489,cPa482
RETROSEQ_chrZ:15153534-15153634,cPa402
RETROSEQ_chrZ:15155764-15155966,cPa353
RETROSEQ_chrZ:15189407-15189507,cPa391
RETROSEQ_chrZ:15219597-15219697,JSRV_DQ838494
RETROSEQ_chrZ:15220836-15220936,PERV_AJ293656
RETROSEQ_chrZ:15247606-15247718,cPa363
RETROSEQ_chrZ:15271491-15271682,cPa131
RETROSEQ_chrZ:15287321-15287591,cPa452
RETROSEQ_chrZ:15440156-15440467,cPa452
RETROSEQ_chrZ:15440579-15440805,cPa452
RETROSEQ_chrZ:1546774-1546874,cPa142
RETROSEQ_chrZ:1546933-1547098,cPa142
RETROSEQ_chrZ:15485663-15485763,cPa450
RETROSEQ_chrZ:15485863-15486055,cPa450
RETROSEQ_chrZ:15487038-15487138,cPa450
RETROSEQ_chrZ:15487412-15487600,cPa583
RETROSEQ_chrZ:15487613-15487766,cPa450
RETROSEQ_chrZ:15489915-15490015,cPa475
RETROSEQ_chrZ:15490925-15491025,cPa469
RETROSEQ_chrZ:15531036-15531255,cPa241
RETROSEQ_chrZ:15639393-15639635,EqFV_NC002201
RETROSEQ_chrZ:15640280-15640430,HML7_repbase_HERVK11DI_MER11D
RETROSEQ_chrZ:15734330-15734436,MSFV_NC010819
RETROSEQ_chrZ:1592419-1592519,cPa260
RETROSEQ_chrZ:1602899-1603049,cPa194
RETROSEQ_chrZ:1604216-1604316,cPa140
RETROSEQ_chrZ:16050003-16050177,cPa443
RETROSEQ_chrZ:16051269-16051369,cPa582
RETROSEQ_chrZ:1610326-1610440,cPa142
RETROSEQ_chrZ:16104929-16105029,cPa127
RETROSEQ_chrZ:1610725-1611048,cPa140
RETROSEQ_chrZ:16124805-16124905,cPa452
RETROSEQ_chrZ:16151125-16151326,cPa391
RETROSEQ_chrZ:16270680-16270791,cPa205|cPa353|cPa447|cPa62
RETROSEQ_chrZ:16334459-16334572,cPa363
RETROSEQ_chrZ:16514428-16514595,cPa521
RETROSEQ_chrZ:16527595-16527711,cPa363
RETROSEQ_chrZ:16537666-16537766,cPa443
RETROSEQ_chrZ:16538821-16538921,cPa264
RETROSEQ_chrZ:16539025-16539125,cPa264
RETROSEQ_chrZ:16539783-16540064,cPa264
RETROSEQ_chrZ:16559030-16559198,cPa545
RETROSEQ_chrZ:16641274-16641416,cPa15
RETROSEQ_chrZ:16945208-16945308,cPa241
RETROSEQ_chrZ:16965626-16965726,cPa515
RETROSEQ_chrZ:16965940-16966040,cPa290
RETROSEQ_chrZ:16966526-16966985,cPa127
RETROSEQ_chrZ:16967617-16967717,cPa127
RETROSEQ_chrZ:16968111-16968211,cPa11
RETROSEQ_chrZ:16969297-16969491,cPa127
RETROSEQ_chrZ:16992405-16992639,cPa163
RETROSEQ_chrZ:17053516-17053616,cPa479
RETROSEQ_chrZ:17063665-17063765,cPa104
RETROSEQ_chrZ:17092168-17092268,cPa220
RETROSEQ_chrZ:17092323-17092423,cPa220
RETROSEQ_chrZ:17121643-17121743,cPa246
RETROSEQ_chrZ:17187966-17188106,cPa540
RETROSEQ_chrZ:17222648-17222748,cPa201|cPa572
RETROSEQ_chrZ:17392736-17392836,cPa529
RETROSEQ_chrZ:17397072-17397172,cPa529
RETROSEQ_chrZ:17608639-17608764,cPa395
RETROSEQ_chrZ:17612037-17612282,cPa104
RETROSEQ_chrZ:17639482-17639732,cPa452
RETROSEQ_chrZ:17639799-17639899,cPa363
RETROSEQ_chrZ:17718227-17718328,cPa224
RETROSEQ_chrZ:17785673-17785773,cPa452
RETROSEQ_chrZ:17791475-17791595,cPa529
RETROSEQ_chrZ:17797812-17797912,cPa194
RETROSEQ_chrZ:17803126-17803226,cPa205
RETROSEQ_chrZ:17841927-17842160,cPa443
RETROSEQ_chrZ:17873492-17873648,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:1801549-1801649,cPa472
RETROSEQ_chrZ:1801697-1801797,cPa472
RETROSEQ_chrZ:18052111-18052211,cPa452
RETROSEQ_chrZ:18109408-18109508,cPa224
RETROSEQ_chrZ:18161754-18161854,cPa529
RETROSEQ_chrZ:18211027-18211143,cPa142
RETROSEQ_chrZ:18217502-18217602,cPa220
RETROSEQ_chrZ:18228907-18229007,cPa14
RETROSEQ_chrZ:18235215-18235476,cPa443
RETROSEQ_chrZ:18285413-18285513,cPa391
RETROSEQ_chrZ:18287778-18287892,cPa452
RETROSEQ_chrZ:18362743-18362968,cPa220
RETROSEQ_chrZ:18437400-18437500,cPa390
RETROSEQ_chrZ:18554921-18555055,cPa142
RETROSEQ_chrZ:18579325-18579445,cPa529
RETROSEQ_chrZ:18615869-18615969,cPa515
RETROSEQ_chrZ:18631557-18631657,cPa363
RETROSEQ_chrZ:18631719-18631928,cPa363
RETROSEQ_chrZ:18696811-18696911,cPa104
RETROSEQ_chrZ:18696935-18697134,cPa104
RETROSEQ_chrZ:18701786-18701907,cPa140
RETROSEQ_chrZ:18760095-18760195,cPa15
RETROSEQ_chrZ:18761793-18761905,cPa104
RETROSEQ_chrZ:18852656-18852759,cPa452
RETROSEQ_chrZ:18856297-18856397,cPa452
RETROSEQ_chrZ:18856541-18856866,cPa452
RETROSEQ_chrZ:18856959-18857059,cPa363
RETROSEQ_chrZ:18872953-18873137,cPa529
RETROSEQ_chrZ:18885706-18885832,cPa308
RETROSEQ_chrZ:19031467-19031567,cPa452
RETROSEQ_chrZ:19211313-19211413,cPa363
RETROSEQ_chrZ:1921599-1921699,cPa452
RETROSEQ_chrZ:19222974-19223074,cPa140
RETROSEQ_chrZ:19250058-19250175,VISNA_S55323
RETROSEQ_chrZ:19314907-19315037,cPa109
RETROSEQ_chrZ:19505711-19505837,cPa452
RETROSEQ_chrZ:19505993-19506297,cPa452
RETROSEQ_chrZ:19577428-19577528,cPa257
RETROSEQ_chrZ:19588239-19588339,cPa363
RETROSEQ_chrZ:1959249-1959349,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:19600416-19600516,cPa201
RETROSEQ_chrZ:19631333-19631433,cPa264
RETROSEQ_chrZ:1970901-1971001,cPa109|cPa152|cPa543
RETROSEQ_chrZ:1972773-1972946,cPa482
RETROSEQ_chrZ:19774865-19774984,cPa220
RETROSEQ_chrZ:1977799-1977907,cPa308
RETROSEQ_chrZ:19884159-19884259,cPa391
RETROSEQ_chrZ:19993552-19993652,cPa529
RETROSEQ_chrZ:19999739-19999839,cPa140
RETROSEQ_chrZ:20066405-20066528,cPa475
RETROSEQ_chrZ:2023898-2024050,cPa450
RETROSEQ_chrZ:2024105-2024205,cPa542
RETROSEQ_chrZ:20264419-20264533,cPa150
RETROSEQ_chrZ:20265469-20265582,cPa302
RETROSEQ_chrZ:20266206-20266334,cPa142
RETROSEQ_chrZ:20271113-20271213,cPa529
RETROSEQ_chrZ:2029334-2029434,cPa452
RETROSEQ_chrZ:20330831-20330931,MoMLV_J02255
RETROSEQ_chrZ:20365750-20365850,cPa472
RETROSEQ_chrZ:20366796-20366896,cPa60
RETROSEQ_chrZ:20366938-20367114,cPa285
RETROSEQ_chrZ:20367246-20367346,cPa285
RETROSEQ_chrZ:20367771-20367871,cPa257
RETROSEQ_chrZ:20369547-20369719,cPa255
RETROSEQ_chrZ:20369738-20370086,cPa60
RETROSEQ_chrZ:20370298-20370398,cPa472
RETROSEQ_chrZ:20373095-20373330,cPa472
RETROSEQ_chrZ:20377394-20377494,cPa555
RETROSEQ_chrZ:2040049-2040157,cPa446
RETROSEQ_chrZ:20408936-20409224,cPa246
RETROSEQ_chrZ:20416187-20416309,cPa529
RETROSEQ_chrZ:20466938-20467207,cPa529
RETROSEQ_chrZ:2053481-2053581,MLV_Xmv43
RETROSEQ_chrZ:20628542-20628654,cPa140
RETROSEQ_chrZ:20654941-20655041,cPa140
RETROSEQ_chrZ:20691641-20691741,cPa264
RETROSEQ_chrZ:20693928-20694123,cPa452
RETROSEQ_chrZ:20708326-20708433,cPa452
RETROSEQ_chrZ:20728434-20728553,cPa363
RETROSEQ_chrZ:20728824-20728935,cPa61
RETROSEQ_chrZ:20730809-20730909,cPa205
RETROSEQ_chrZ:20731551-20732126,cPa199
RETROSEQ_chrZ:20733164-20733623,cPa205
RETROSEQ_chrZ:20813029-20813129,cPa529
RETROSEQ_chrZ:2085954-2086054,HTLV1_NC001436
RETROSEQ_chrZ:2087353-2087626,cPa140
RETROSEQ_chrZ:2087653-2087857,cPa248
RETROSEQ_chrZ:2087859-2087963,cPa140
RETROSEQ_chrZ:2087979-2088079,cPa140
RETROSEQ_chrZ:20944902-20945031,cPa358
RETROSEQ_chrZ:20945804-20946077,cPa450
RETROSEQ_chrZ:20947750-20947950,cPa251
RETROSEQ_chrZ:20949274-20949466,cPa251
RETROSEQ_chrZ:20951175-20951334,cPa358
RETROSEQ_chrZ:20959099-20959200,cPa220
RETROSEQ_chrZ:2097355-2097455,cPa381
RETROSEQ_chrZ:20983586-20983686,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:21003909-21004285,cPa452
RETROSEQ_chrZ:21041700-21041954,cPa452
RETROSEQ_chrZ:21267689-21267864,cPa452
RETROSEQ_chrZ:21267872-21267972,cPa452
RETROSEQ_chrZ:21290680-21290804,HERV_XA34_repbase_HERVFH21I_LTR21A
RETROSEQ_chrZ:21335397-21335497,cPa140
RETROSEQ_chrZ:21390486-21390586,cPa526
RETROSEQ_chrZ:21394220-21394522,cPa131
RETROSEQ_chrZ:21500-21600,cPa18
RETROSEQ_chrZ:21505652-21505752,cPa140
RETROSEQ_chrZ:21562768-21562868,cPa109
RETROSEQ_chrZ:21584724-21584824,PERV_AJ293656
RETROSEQ_chrZ:21584949-21585148,PERV_AJ293656
RETROSEQ_chrZ:21799570-21799675,cPa452
RETROSEQ_chrZ:21979392-21979519,cPa140
RETROSEQ_chrZ:2201187-2201294,PERV_AJ293656
RETROSEQ_chrZ:2201593-2201693,PERV_AJ293656
RETROSEQ_chrZ:2201700-2201800,PERV_AJ293656
RETROSEQ_chrZ:2201854-2201954,PERV_AJ293656
RETROSEQ_chrZ:22048176-22048276,cPa390
RETROSEQ_chrZ:22048347-22048524,cPa390
RETROSEQ_chrZ:22049895-22049995,cPa486
RETROSEQ_chrZ:22052883-22052983,cPa381
RETROSEQ_chrZ:22057264-22057376,cPa196
RETROSEQ_chrZ:22163629-22163781,cPa540
RETROSEQ_chrZ:2220047-2220156,cPa109
RETROSEQ_chrZ:22300892-22300992,cPa452
RETROSEQ_chrZ:22468945-22469045,PERV_AJ293656
RETROSEQ_chrZ:22527323-22527427,cPa391
RETROSEQ_chrZ:22635671-22635771,cPa248
RETROSEQ_chrZ:22711020-22711220,cPa452
RETROSEQ_chrZ:22757933-22758033,cPa16
RETROSEQ_chrZ:22811835-22811935,cPa150
RETROSEQ_chrZ:2282478-2282600,cPa273
RETROSEQ_chrZ:23007428-23007618,cPa452
RETROSEQ_chrZ:23022888-23023008,MoMLV_J02255
RETROSEQ_chrZ:23026361-23026461,cPa257
RETROSEQ_chrZ:23030653-23030779,cPa168
RETROSEQ_chrZ:23030908-23031008,cPa227
RETROSEQ_chrZ:23032157-23032257,cPa583
RETROSEQ_chrZ:23032675-23032775,cPa357
RETROSEQ_chrZ:23033696-23033819,cPa227
RETROSEQ_chrZ:23033904-23034004,cPa357
RETROSEQ_chrZ:23034058-23034234,cPa227
RETROSEQ_chrZ:23035012-23035112,cPa475
RETROSEQ_chrZ:23037304-23037404,cPa194
RETROSEQ_chrZ:23121078-23121256,cPa157
RETROSEQ_chrZ:23141756-23141871,cPa140
RETROSEQ_chrZ:232378-232588,PERV_AJ293656
RETROSEQ_chrZ:23550654-23550754,cPa402
RETROSEQ_chrZ:2359191-2359291,cPa247
RETROSEQ_chrZ:2359458-2359576,cPa545
RETROSEQ_chrZ:23641072-23641172,cPa14
RETROSEQ_chrZ:23646819-23646967,cPa95
RETROSEQ_chrZ:23688774-23688953,cPa391
RETROSEQ_chrZ:23730316-23730416,cPa248
RETROSEQ_chrZ:23730455-23730640,cPa443
RETROSEQ_chrZ:23778641-23778741,cPa199
RETROSEQ_chrZ:23814757-23814857,cPa140
RETROSEQ_chrZ:2396148-2396248,cPa260
RETROSEQ_chrZ:2396280-2396413,cPa260
RETROSEQ_chrZ:2404781-2404881,cPa4
RETROSEQ_chrZ:24117340-24117546,cPa450
RETROSEQ_chrZ:24126971-24127071,PERV_AJ293656
RETROSEQ_chrZ:24387212-24387312,cPa308
RETROSEQ_chrZ:2445105-2445390,cPa308
RETROSEQ_chrZ:2445411-2445600,cPa308
RETROSEQ_chrZ:24502632-24502930,cPa157
RETROSEQ_chrZ:24568036-24568184,cPa150
RETROSEQ_chrZ:24580554-24580859,cPa443
RETROSEQ_chrZ:2464028-2464141,cPa140
RETROSEQ_chrZ:24794161-24794295,cPa450
RETROSEQ_chrZ:2487584-2487878,PERV_AJ293656
RETROSEQ_chrZ:24953866-24953978,cPa529
RETROSEQ_chrZ:24989666-24989766,cPa248
RETROSEQ_chrZ:25053290-25053390,cPa140
RETROSEQ_chrZ:25172238-25172362,cPa15
RETROSEQ_chrZ:25255200-25255327,cPa127
RETROSEQ_chrZ:25263301-25263401,cPa363
RETROSEQ_chrZ:25363705-25363806,cPa452
RETROSEQ_chrZ:2547220-2547368,cPa127
RETROSEQ_chrZ:25480398-25480498,cPa104
RETROSEQ_chrZ:25480558-25480734,cPa104
RETROSEQ_chrZ:25534918-25535018,cPa224
RETROSEQ_chrZ:2562135-2562235,cPa150
RETROSEQ_chrZ:2564561-2564661,cPa101
RETROSEQ_chrZ:2564666-2564799,cPa101
RETROSEQ_chrZ:25662158-25662258,cPa529
RETROSEQ_chrZ:2566932-2567032,cPa190
RETROSEQ_chrZ:25695421-25695808,cPa443
RETROSEQ_chrZ:25728088-25728200,cPa14
RETROSEQ_chrZ:2573240-2573340,cPa216
RETROSEQ_chrZ:25750606-25750754,cPa391
RETROSEQ_chrZ:25772289-25772511,cPa220
RETROSEQ_chrZ:25773373-25773473,cPa104|cPa201
RETROSEQ_chrZ:25804812-25804983,cPa150
RETROSEQ_chrZ:25808400-25808500,cPa11
RETROSEQ_chrZ:2583377-2583477,cPa216
RETROSEQ_chrZ:2583625-2583725,cPa255
RETROSEQ_chrZ:2584650-2584803,cPa479
RETROSEQ_chrZ:2585014-2585245,cPa255
RETROSEQ_chrZ:2588354-2588573,cPa479
RETROSEQ_chrZ:2588650-2588750,cPa478
RETROSEQ_chrZ:2601637-2601815,cPa14
RETROSEQ_chrZ:2604415-2604535,PERV_AJ293656
RETROSEQ_chrZ:26053157-26053257,cPa104
RETROSEQ_chrZ:26054639-26054739,cPa224
RETROSEQ_chrZ:26154168-26154268,cPa255
